"ID","TERM","DATE_TAKEN","HOURS","HOURS_ATTEMPTED","GRADE_CODE","COURSE_ID","TITLE"
8092,"2015/FA",2015-08-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5071,"2016/SP",2016-02-18,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5071,"2016/SP",2016-02-29,3,3,"A","CCS*112","SUCCESS STRATEGIES FOR MILITARY AND VETERANS"
7854,"2016/SP",2016-02-29,3,3,"A","CJ*315","GANGS IN AMERICA"
7854,"2016/SU",2016-05-02,3,3,"A","LA*498M","LIBERAL ARTS CAPSTONE, MILITARY FOCUS"
7854,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
7854,"2016/SP",2016-01-04,3,3,"B","BIO*340","BIODIVERSITY"
7854,"2016/SP",2016-01-04,3,3,"A","COMM*320","COMMUNICATION AND DIVERSITY"
7854,"2015/FA",2015-08-24,0,1,"F","INL*102","INFORMATION LITERACY"
7854,"2016/SP",2016-02-13,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7854,"2015/FA",2015-08-24,3,3,"B","ENG*201","WRITING FOR THE PROFESSIONS"
3012,"2016/SP",2016-01-04,3,3,"B","ENG*101","ENGLISH COMPOSITION"
3012,"2016/SP",2016-04-19,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3012,"2016/SP",2016-01-04,0,3,"AW","MAT*114","INTERMEDIATE ALGEBRA"
1321,"2015/FA",2015-10-19,3,3,"C","CJ*101","INTRODUCTION TO CRIMINAL JUSTICE"
1321,"2016/SP",2016-01-04,3,3,"C","CJ*110","INTRODUCTION TO LAW ENFORCEMENT"
1321,"2015/FA",2015-11-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1321,"2016/SP",2016-01-04,0,3,"W","CJ*380","ETHICS IN CRIMINAL JUSTICE"
1321,"2016/SU",2016-05-02,3,3,"C","CJ*265","CRIMINAL PROCEDURE AND EVIDENCE"
1321,"2016/SU",2016-05-02,0,3,"W","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
1321,"2015/FA",2015-10-19,3,3,"C","CCS*120","EC SUCCESS SEMINAR"
33,"2016/SP",2016-01-04,3,3,"D","BUS*323","BUSINESS ETHICS"
33,"2016/SU",2016-05-02,3,3,"A","NS*110","SCIENCE IN TODAY'S WORLD"
33,"2016/SP",2016-01-31,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
33,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
33,"2016/SP",2016-01-04,3,3,"B","ENG*102","COMPOSITION II"
33,"2016/SU",2016-05-02,3,3,"B","COMM*335","ETHICS IN COMMUNICATION"
2511,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
2511,"2015/FA",2015-08-24,3,3,"B","ENG*201","WRITING FOR THE PROFESSIONS"
2511,"2015/FA",2015-08-24,0,1,"F","INL*102","INFORMATION LITERACY"
2511,"2015/FA",2015-10-19,3,3,"B","BUS*233","BUSINESS STATISTICS"
2511,"2015/FA",2015-09-14,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2511,"2015/FA",2015-08-24,3,3,"A","BUS*351","MARKETING CONCEPTS AND APPLICATION"
2511,"2016/SP",2016-01-04,3,3,"B","BUS*350","PRINCIPLES OF FINANCE"
2511,"2016/SP",2016-01-04,3,3,"A","GEOL*108","EARTH SCIENCE AND SOCIETY"
2511,"2015/FA",2015-10-19,3,3,"A","ACC*211","FINANCIAL ACCOUNTING"
2511,"2016/SP",2016-02-29,3,3,"A","BUS*435","INTERNATIONAL BUSINESS"
2511,"2016/SP",2016-02-29,3,3,"A","BUS*490","INTEGRATED BUSINESS AND MANAGEMENT ASSESSMENT BPB"
8912,"2015/FA",2015-10-19,3,3,"A","MAT*105","ESSENTIAL ALGEBRA AND STATISTICS"
8912,"2016/SP",2016-02-29,3,3,"A","HIS*102","UNITED STATES HISTORY II"
8912,"2016/SP",2016-01-04,3,3,"A","HIS*101","UNITED STATES HISTORY I"
8912,"2015/FA",2015-10-12,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8912,"2015/FA",2015-10-19,3,3,"A","BIO*110","BIOLOGY (NON-LAB)"
8912,"2016/SP",2016-02-29,3,3,"A","MAT*201","STATISTICS"
8912,"2016/SP",2016-01-04,3,3,"A","MAT*114","INTERMEDIATE ALGEBRA"
8912,"2015/FA",2015-10-19,1,1,"A","BIO*111","BIOLOGY LABORATORY "
8912,"2016/SP",2016-01-04,3,3,"A","CCS*120","EC SUCCESS SEMINAR"
2526,"2016/SP",2016-01-04,3,3,"A","BUS*323","BUSINESS ETHICS"
2526,"2015/FA",2015-09-11,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2526,"2016/SU",2016-05-02,3,3,"A","TECH*230","TECHNOLOGY AND SOCIETY"
2526,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
2526,"2016/SP",2016-02-29,3,3,"A","MAT*118","TRIGONOMETRY"
5089,"2015/FA",2015-10-19,0,1,"F","INL*102","INFORMATION LITERACY"
5089,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
5089,"2015/FA",2015-09-10,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
5089,"2016/SU",2016-05-02,0,3,"AW","HSC*312","ETHICS OF HEALTH CARE"
5089,"2015/FA",2015-10-19,0,3,"F","BUS*341","MANAGEMENT CONCEPTS AND APPLICATIONS"
5089,"2016/SP",2016-02-29,0,3,"F","BUS*341","MANAGEMENT CONCEPTS AND APPLICATIONS"
1270,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
1270,"2015/FA",2015-09-18,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1270,"2015/FA",2015-10-19,3,3,"B","NS*110","SCIENCE IN TODAY'S WORLD"
1270,"2016/SU",2016-05-02,3,3,"A","HUM*230","THE ETHICS OF FRIENDSHIP"
7189,"2015/FA",2015-10-26,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7189,"2016/SP",2016-01-04,0,3,"W","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
7280,"2015/FA",2015-09-11,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1197,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
1197,"2015/FA",2015-10-26,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8180,"2015/FA",2015-10-20,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8180,"2015/FA",2015-10-19,3,3,"B","CCS*112","SUCCESS STRATEGIES FOR MILITARY AND VETERANS"
3285,"2015/FA",2015-10-19,3,3,"A","CCS*112","SUCCESS STRATEGIES FOR MILITARY AND VETERANS"
2541,"2016/SU",2016-05-02,1,1,"P","INL*102","INFORMATION LITERACY"
2541,"2015/FA",2015-10-19,3,3,"B","MAT*114","INTERMEDIATE ALGEBRA"
2541,"2016/SP",2016-01-04,3,3,"A","ENG*101","ENGLISH COMPOSITION"
2541,"2015/FA",2015-09-05,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3552,"2016/SP",2016-01-13,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
6497,"2015/FA",2015-10-19,3,3,"A","HIS*101","UNITED STATES HISTORY I"
6497,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
6497,"2016/SP",2016-02-29,3,3,"A","SOC*110","INTRODUCTION TO INTERDISCIPLINARY SOCIAL SCIENCE"
6497,"2016/SP",2016-02-10,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2918,"2016/SP",2016-01-04,0,3,"AW","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
2918,"2015/FA",2015-11-12,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2918,"2016/SP",2016-02-29,0,3,"AW","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
9642,"2015/FA",2015-10-19,3,3,"B","ECO*262","INTRODUCTION TO MACROECONOMICS"
9642,"2015/FA",2015-09-30,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
9642,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
9642,"2016/SP",2016-02-29,3,3,"B","BUS*311","ORGANIZATIONAL BEHAVIOR"
9642,"2016/SP",2016-02-29,3,3,"B","BUS*312","MANAGING HUMAN RESOURCES"
9642,"2016/SP",2016-01-04,3,3,"B","ECO*260","INTRODUCTION TO MICROECONOMICS"
9642,"2016/SP",2016-01-04,3,3,"B","BUS*210","WRITING IN THE WORKPLACE"
8262,"2015/FA",2015-10-19,3,3,"C","CJ*410","RESEARCH METHODS IN CRIMINAL JUSTICE"
8262,"2015/FA",2015-10-19,3,3,"B","CCS*112","SUCCESS STRATEGIES FOR MILITARY AND VETERANS"
8262,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
8262,"2016/SP",2016-02-29,3,3,"A","CJ*110","INTRODUCTION TO LAW ENFORCEMENT"
8262,"2015/FA",2015-12-13,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8262,"2016/SU",2016-05-02,3,3,"B","CJ*498","CRIMINAL JUSTICE CAPSTONE"
3996,"2016/SU",2016-05-02,3,3,"B","NS*110","SCIENCE IN TODAY'S WORLD"
3996,"2015/FA",2015-10-17,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3996,"2016/SP",2016-02-29,3,3,"A","CCS*120","EC SUCCESS SEMINAR"
7728,"2015/FA",2015-11-05,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7728,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
698,"2016/SU",2016-05-02,3,3,"B","PSY*101","INTRODUCTION TO PSYCHOLOGY I"
698,"2016/SP",2016-01-06,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
698,"2016/SU",2016-05-02,3,3,"A","CCS*120","EC SUCCESS SEMINAR"
3453,"2015/FA",2015-10-19,0,3,"W","MAT*118","TRIGONOMETRY"
3453,"2015/FA",2015-10-19,0,3,"W","CCS*120","EC SUCCESS SEMINAR"
7393,"2016/SP",2016-01-04,3,3,"B","HUM*300","ETHICS"
7393,"2015/FA",2015-10-07,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7393,"2016/SP",2016-01-04,3,3,"B","BUS*222","BUSINESS COMMUNICATION"
7393,"2016/SP",2016-02-29,3,3,"A","BUS*299","BUSINESS AND MANAGEMENT CAPSTONE"
7393,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
7393,"2015/FA",2015-10-19,3,3,"A","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
7738,"2016/SP",2016-03-06,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1248,"2016/SP",2016-01-04,0,3,"W","SOC*221","WHY WE OVEREAT: PERSPECTIVES ON NUTRITION"
1248,"2016/SP",2016-01-04,0,3,"W","HSC*320","HEALTH CARE ISSUES IN CULTURALLY DIVERSE POPULATIONS"
4626,"2015/FA",2015-10-19,3,3,"A","ENG*101","ENGLISH COMPOSITION"
4626,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
4626,"2015/FA",2015-10-17,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
6044,"2015/FA",2015-10-19,3,3,"B","BIO*212","MICROBIOLOGY"
6044,"2016/SP",2016-01-04,3,3,"A","CCS*120","EC SUCCESS SEMINAR"
6044,"2015/FA",2015-10-13,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
6044,"2015/FA",2015-10-19,3,3,"B","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
6044,"2016/SU",2016-05-02,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
6044,"2016/SP",2016-02-29,3,3,"C","NUR*105","ESSENTIALS OF NURSING CARE: HEALTH DIFFERENCES"
8228,"2016/SP",2016-02-29,4,4,"B","TECH*202","FOUNDATIONS OF TECHNOLOGY PROBLEM SOLVING II"
8228,"2015/FA",2015-10-19,1,1,"A","PHYS*202","PHYSICS I LABORATORY"
8228,"2016/SP",2016-01-04,3,3,"B","NUC*323","MATERIAL SCIENCE"
8228,"2015/FA",2015-10-18,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8228,"2015/FA",2015-10-19,4,4,"B","TECH*201","FOUNDATIONS OF TECHNOLOGY PROBLEM SOLVING I"
8228,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
8228,"2016/SP",2016-01-04,3,3,"A","NUC*271","FUNDAMENTALS OF REACTOR SAFETY"
6608,"2015/FA",2015-10-18,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
4678,"2016/SP",2016-03-17,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7008,"2015/FA",2015-10-09,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7008,"2016/SP",2016-02-29,0,1,"F","INL*102","INFORMATION LITERACY"
7008,"2016/SP",2016-02-29,3,3,"A","HSC*205","INTRODUCTION TO HEALTH CARE MANAGEMENT"
7008,"2016/SP",2016-02-29,3,3,"B","HSC*112","MEDICAL TERMINOLOGY"
2588,"2016/SP",2016-04-21,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2588,"2016/SU",2016-06-27,1,1,"P","INL*102","INFORMATION LITERACY"
1235,"2016/SP",2016-02-29,3,3,"B","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
1235,"2015/FA",2015-10-27,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1235,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
1235,"2015/FA",2015-10-19,3,3,"A","ENG*101","ENGLISH COMPOSITION"
7348,"2016/SP",2016-01-03,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7348,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
6688,"2015/FA",2015-10-19,0,3,"W","CCS*120","EC SUCCESS SEMINAR"
2508,"2016/SP",2016-01-04,0,3,"F","ECO*260","INTRODUCTION TO MICROECONOMICS"
2508,"2016/SU",2016-06-27,0,3,"AW","ECO*260","INTRODUCTION TO MICROECONOMICS"
2508,"2015/FA",2015-10-19,0,3,"F","ECO*260","INTRODUCTION TO MICROECONOMICS"
2508,"2016/SP",2016-01-04,0,3,"F","HSC*312","ETHICS OF HEALTH CARE"
2508,"2016/SP",2016-01-05,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2508,"2015/FA",2015-10-19,0,3,"F","HSC*312","ETHICS OF HEALTH CARE"
2508,"2016/SU",2016-05-02,0,3,"F","HSC*312","ETHICS OF HEALTH CARE"
167,"2015/FA",2015-09-29,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
9033,"2016/SP",2016-02-29,3,3,"C","NUR*108","TRANSITION TO THE PROFESSIONAL NURSE ROLE"
9033,"2015/FA",2015-10-21,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
9033,"2016/SU",2016-05-02,3,3,"C","NUR*109","FOUNDATIONS IN NURSING PRACTICE"
9033,"2016/SP",2016-01-04,3,3,"C","NUR*104","ESSENTIALS OF NURSING CARE: HEALTH SAFETY"
8365,"2015/FA",2015-10-16,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
6253,"2015/FA",2015-10-06,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
6253,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
6579,"2015/FA",2015-10-15,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1099,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
1099,"2015/FA",2015-09-17,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1778,"2016/SP",2016-02-29,0,3,"F","IT*390","PROJECT MANAGEMENT"
1778,"2016/SP",2016-02-29,0,3,"F","CJ*315","GANGS IN AMERICA"
1778,"2016/SP",2016-01-04,3,3,"D","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
1778,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
1778,"2015/FA",2015-12-30,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1778,"2016/SP",2016-02-29,0,3,"F","BUS*452","BUSINESS LEADERSHIP"
1778,"2016/SP",2016-01-04,0,3,"F","BUS*323","BUSINESS ETHICS"
1778,"2016/SU",2016-05-02,0,3,"AW","BUS*312","MANAGING HUMAN RESOURCES"
1778,"2016/SP",2016-01-04,3,3,"D","NS*115","INTRODUCTION TO ASTRONOMY"
1778,"2016/SP",2016-02-29,0,3,"F","BUS*225","CONSUMER BEHAVIORS"
4477,"2015/FA",2015-10-23,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7692,"2015/FA",2015-12-23,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7692,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
7072,"2016/SP",2016-01-04,0,3,"AW","ENG*101N","COMPOSITION FOR THE NURSING PROFESSIONAL"
7072,"2015/FA",2015-10-29,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7072,"2016/SP",2016-01-04,0,3,"F","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
7072,"2016/SP",2016-01-04,3,3,"D","BIO*212","MICROBIOLOGY"
7686,"2015/FA",2015-10-19,3,3,"C","SOC*318","SOCIOLOGY OF THE WORKPLACE"
7686,"2015/FA",2015-10-05,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7686,"2016/SP",2016-02-29,0,3,"W","SOC*221","WHY WE OVEREAT: PERSPECTIVES ON NUTRITION"
7686,"2016/SP",2016-02-29,0,3,"W","HIS*285","WITCHES: A LITERARY AND CULTURAL HISTORY"
7686,"2016/SP",2016-01-04,0,3,"F","ENG*315","ZOMBIES IN LITERATURE AND POPULAR CULTURE"
7686,"2016/SP",2016-01-04,0,3,"F","ENG*320","VAMPIRES IN LITERATURE AND FILM"
2330,"2016/SP",2016-02-29,3,3,"A","CJ*101","INTRODUCTION TO CRIMINAL JUSTICE"
2330,"2016/SP",2016-02-15,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2330,"2016/SU",2016-05-02,3,3,"A","CJ*256","CRIMINAL JUSTICE ADMINISTRATION"
2330,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
7784,"2015/FA",2015-11-12,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
7784,"2016/SP",2016-01-04,3,3,"C","NS*110","SCIENCE IN TODAY'S WORLD"
7784,"2015/FA",2015-10-19,3,3,"C","HUM*230","THE ETHICS OF FRIENDSHIP"
7784,"2016/SP",2016-02-29,3,3,"C","CJ*101","INTRODUCTION TO CRIMINAL JUSTICE"
7784,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
8520,"2016/SU",2016-05-02,3,3,"A","TECH*330","ECONOMIC ANALYSIS FOR TECHNOLOGISTS"
8520,"2016/SU",2016-05-02,3,3,"A","ENG*102","COMPOSITION II"
8520,"2015/FA",2015-11-05,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8520,"2016/SP",2016-02-29,3,3,"A","BUS*221","BUSINESS COMMUNICATION AND INFORMATION SYSTEMS"
8520,"2016/SP",2016-01-04,3,3,"A","ENG*101","ENGLISH COMPOSITION"
8520,"2016/SP",2016-01-04,4,4,"A","TECH*202","FOUNDATIONS OF TECHNOLOGY PROBLEM SOLVING II"
8520,"2016/SU",2016-05-02,3,3,"A","NUC*323","MATERIAL SCIENCE"
8520,"2016/SP",2016-02-29,3,3,"A","BUS*323","BUSINESS ETHICS"
8520,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
970,"2015/FA",2015-10-19,0,3,"F","CJ*380","ETHICS IN CRIMINAL JUSTICE"
970,"2015/FA",2015-10-19,3,3,"B","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
970,"2015/FA",2015-11-28,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
970,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
223,"2015/FA",2015-10-27,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
223,"2016/SU",2016-05-02,1,1,"P","INL*102","INFORMATION LITERACY"
223,"2016/SP",2016-01-04,3,3,"B","BIO*212","MICROBIOLOGY"
3893,"2016/SP",2016-02-29,3,3,"B","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
994,"2016/SU",2016-05-02,3,3,"B","BIO*212","MICROBIOLOGY"
994,"2016/SP",2016-02-29,3,3,"A","SOC*101","INTRODUCTION TO SOCIOLOGY"
994,"2015/FA",2015-11-24,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
994,"2016/SP",2016-01-04,3,3,"A","ENG*101N","COMPOSITION FOR THE NURSING PROFESSIONAL"
994,"2016/SU",2016-05-02,1,1,"P","INL*102","INFORMATION LITERACY"
4944,"2015/FA",2015-12-29,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
4944,"2016/SP",2016-01-04,3,3,"A","ENG*101","ENGLISH COMPOSITION"
4944,"2016/SP",2016-02-29,3,3,"B","BUS*323","BUSINESS ETHICS"
4944,"2016/SP",2016-01-04,3,3,"A","CCS*120","EC SUCCESS SEMINAR"
6680,"2015/FA",2015-10-19,3,3,"A","MIL*301","GREAT MILITARY LEADERS"
6680,"2015/FA",2015-10-19,3,3,"A","CCS*120","EC SUCCESS SEMINAR"
6680,"2015/FA",2015-09-24,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3399,"2016/SU",2016-05-02,3,3,"C","SOC*101","INTRODUCTION TO SOCIOLOGY"
3399,"2015/FA",2015-10-17,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3399,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
3399,"2016/SP",2016-02-29,3,3,"B","BIO*212","MICROBIOLOGY"
3399,"2016/SU",2016-05-02,3,3,"C","PSY*235","LIFESPAN DEVELOPMENTAL PSYCHOLOGY"
3912,"2015/FA",2015-10-13,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3912,"2016/SP",2016-02-29,3,3,"C","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
3912,"2016/SP",2016-02-29,0,1,"F","INL*102","INFORMATION LITERACY"
472,"2016/SP",2016-01-04,1,1,"P","INL*102","INFORMATION LITERACY"
472,"2015/FA",2015-12-05,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8439,"2015/FA",2015-09-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8439,"2016/SP",2016-01-04,3,3,"A","BUS*323","BUSINESS ETHICS"
2390,"2015/FA",2015-10-19,0,3,"F","BUS*341","MANAGEMENT CONCEPTS AND APPLICATIONS"
2390,"2015/FA",2015-10-02,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
921,"2015/FA",2015-10-19,3,3,"A","PSY*101","INTRODUCTION TO PSYCHOLOGY I"
921,"2016/SP",2016-01-04,3,3,"B","CJ*265","CRIMINAL PROCEDURE AND EVIDENCE"
921,"2015/FA",2015-12-14,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
921,"2016/SP",2016-02-29,3,3,"B","NS*110","SCIENCE IN TODAY'S WORLD"
921,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
921,"2015/FA",2015-10-19,3,3,"B","CJ*101","INTRODUCTION TO CRIMINAL JUSTICE"
1994,"2015/FA",2015-10-19,3,3,"B","BIO*300","ADVANCED INVESTIGATIONS IN BIOLOGY"
1994,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
1994,"2015/FA",2015-12-13,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2157,"2016/SU",2016-05-02,3,3,"A","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
2157,"2016/SU",2016-05-02,1,1,"P","INL*102","INFORMATION LITERACY"
2157,"2016/SP",2016-02-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
6653,"2015/FA",2015-10-19,3,3,"A","ECO*262","INTRODUCTION TO MACROECONOMICS"
6653,"2016/SP",2016-02-29,0,3,"W","HIS*101","UNITED STATES HISTORY I"
6653,"2015/FA",2015-10-18,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1998,"2015/FA",2015-10-19,3,3,"B","NS*110","SCIENCE IN TODAY'S WORLD"
1998,"2016/SP",2016-02-29,3,3,"C","CJ*101","INTRODUCTION TO CRIMINAL JUSTICE"
1998,"2016/SP",2016-01-04,3,3,"A","CJ*310","FAMILY LAW"
1998,"2015/FA",2015-09-28,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
1998,"2016/SU",2016-05-02,3,3,"A","IT*424","NETWORK OPERATING SYSTEMS"
1998,"2016/SU",2016-05-02,3,3,"B","HIS*285","WITCHES: A LITERARY AND CULTURAL HISTORY"
1998,"2015/FA",2015-10-19,3,3,"A","CCS*120","EC SUCCESS SEMINAR"
1998,"2016/SP",2016-02-29,3,3,"B","IT*428","TELECOMMUNICATIONS MANAGEMENT"
3486,"2015/FA",2015-10-19,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3486,"2015/FA",2015-10-19,3,3,"B","CCS*112","SUCCESS STRATEGIES FOR MILITARY AND VETERANS"
2342,"2016/SP",2016-01-04,3,3,"A","MUS*210","HISTORY OF ROCK AND ROLL "
2342,"2016/SP",2016-01-04,3,3,"A","ENG*101","ENGLISH COMPOSITION"
2342,"2015/FA",2015-10-01,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
2342,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
2342,"2015/FA",2015-10-19,3,3,"A","BIO*300","ADVANCED INVESTIGATIONS IN BIOLOGY"
2342,"2016/SU",2016-05-02,3,3,"A","ENG*102A","ADVANCED COMPOSITION II"
2342,"2016/SP",2016-02-29,3,3,"A","PSY*340","PSYCHOLOGY OF LEARNING"
5002,"2016/SP",2016-02-12,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
9993,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
9993,"2015/FA",2015-09-18,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
9993,"2016/SP",2016-02-29,3,3,"A","PSY*101","INTRODUCTION TO PSYCHOLOGY I"
9993,"2016/SU",2016-05-02,3,3,"A","ENG*101","ENGLISH COMPOSITION"
3724,"2015/FA",2015-12-16,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
3724,"2016/SP",2016-02-29,1,1,"P","INL*102","INFORMATION LITERACY"
3724,"2016/SP",2016-02-29,3,3,"A","TECH*233","ELECTRICAL POWER DISTRIBUTION"
3724,"2016/SP",2016-02-29,3,3,"B","TECH*200","TECHNICAL WRITING"
3724,"2016/SU",2016-05-02,1,1,"A","CYS*245","INTRODUCTION TO CYBERSECURITY"
3724,"2016/SU",2016-05-02,3,3,"A","NUC*271","FUNDAMENTALS OF REACTOR SAFETY"
3724,"2016/SP",2016-01-04,3,3,"A","BUS*323","BUSINESS ETHICS"
182,"2015/FA",2015-10-22,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8909,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
8909,"2015/FA",2015-12-03,0,0,"P","CCS*100","EC STUDENT EXPERIENCE"
8647,"2016/SP",2016-02-29,3,3,"A","MAT*101","MATHEMATICS FOR EVERYDAY LIFE"
8647,"2015/FA",2015-10-19,1,1,"P","INL*102","INFORMATION LITERACY"
8647,"2016/SP",2016-01-04,3,3,"B","ENG*101","ENGLISH COMPOSITION"
